osoba,dob,spol,obrazovanje_sifra,obrazovanje,izvor_vijesti_sifra,izvor_vijesti,povjerenje_medijima,minute_medija,spremnost_platiti
42688,35,muški,4,diplomska,1,portal,2,169,0
42689,21,muški,1,osnovna,3,TV,5,75,0
42690,64,ženski,2,srednja,5,tisak,10,165,0
42691,51,muški,2,srednja,1,portal,3,75,0
42692,23,muški,1,osnovna,4,radio,4,157,0
42693,35,ženski,2,srednja,1,portal,6,135,0
42694,56,muški,4,diplomska,3,TV,6,322,45
42695,33,muški,3,viša,1,portal,3,52,13
42696,55,ženski,3,viša,5,tisak,3,201,0
42697,80,muški,3,viša,3,TV,8,286,13
42698,72,muški,2,srednja,3,TV,7,211,20
42699,34,muški,2,srednja,3,TV,3,228,0
42700,44,ženski,4,diplomska,4,radio,9,208,18
42701,51,muški,4,diplomska,3,TV,3,137,0
42702,31,ženski,1,osnovna,1,portal,3,111,0
42703,18,muški,3,viša,2,društvene mreže,3,124,0
42704,28,muški,1,osnovna,4,radio,3,213,0
42705,46,muški,1,osnovna,4,radio,8,201,17
42706,58,ženski,2,srednja,5,tisak,5,122,0
42707,64,ženski,3,viša,2,društvene mreže,4,184,62
42708,24,ženski,4,diplomska,2,društvene mreže,1,133,0
42709,22,muški,3,viša,2,društvene mreže,7,108,0
42710,27,muški,2,srednja,1,portal,2,195,0
42711,53,ženski,4,diplomska,1,portal,8,340,0
42712,48,ženski,4,diplomska,1,portal,5,203,16
42713,52,muški,3,viša,5,tisak,2,175,0
42714,39,muški,1,osnovna,3,TV,4,152,0
42715,65,muški,1,osnovna,4,radio,9,107,0
42716,65,ženski,4,diplomska,2,društvene mreže,5,115,0
42717,41,muški,3,viša,4,radio,7,217,0
42718,21,muški,2,srednja,1,portal,5,87,0
42719,56,ženski,4,diplomska,5,tisak,7,236,0
42720,56,muški,1,osnovna,3,TV,7,101,0
42721,22,ženski,2,srednja,2,društvene mreže,5,153,0
42722,34,muški,2,srednja,2,društvene mreže,4,102,0
42723,36,ženski,1,osnovna,2,društvene mreže,4,111,9
42724,31,muški,3,viša,1,portal,6,212,0
42725,27,ženski,1,osnovna,2,društvene mreže,4,183,0
42726,49,ženski,2,srednja,4,radio,8,160,25
42727,35,ženski,1,osnovna,2,društvene mreže,5,161,0
42728,39,ženski,2,srednja,4,radio,5,127,0
42729,29,muški,2,srednja,1,portal,10,83,0
42730,54,ženski,3,viša,2,društvene mreže,9,306,25
42731,27,muški,3,viša,5,tisak,5,166,0
42732,34,ženski,2,srednja,1,portal,3,202,0
42733,28,muški,1,osnovna,2,društvene mreže,4,191,0
42734,25,muški,4,diplomska,2,društvene mreže,5,106,0
42735,33,muški,2,srednja,3,TV,6,184,0
42736,36,muški,4,diplomska,3,TV,4,135,0
42737,30,ženski,1,osnovna,2,društvene mreže,3,305,0
42738,25,muški,2,srednja,3,TV,5,190,37
42739,41,ženski,4,diplomska,3,TV,5,129,0
42740,42,ženski,2,srednja,3,TV,2,162,32
42741,35,muški,2,srednja,1,portal,4,99,0
42742,33,ženski,2,srednja,3,TV,5,115,0
42743,38,ženski,3,viša,2,društvene mreže,8,84,0
42744,47,ženski,2,srednja,4,radio,3,229,31
42745,41,muški,2,srednja,3,TV,2,150,0
42746,44,muški,1,osnovna,2,društvene mreže,7,189,38
42747,27,ženski,2,srednja,3,TV,5,182,12
42748,32,muški,3,viša,4,radio,7,154,28
42749,36,ženski,2,srednja,2,društvene mreže,4,148,0
42750,53,muški,4,diplomska,2,društvene mreže,5,123,26
42751,67,ženski,2,srednja,1,portal,5,223,0
42752,45,ženski,2,srednja,3,TV,3,131,0
42753,30,ženski,3,viša,4,radio,5,135,0
42754,76,ženski,2,srednja,3,TV,3,264,0
42755,66,ženski,2,srednja,5,tisak,6,132,10
42756,55,muški,2,srednja,1,portal,5,66,0
42757,58,muški,4,diplomska,1,portal,5,173,0
42758,40,ženski,3,viša,1,portal,6,89,18
42759,67,ženski,3,viša,1,portal,5,71,9
42760,36,ženski,2,srednja,2,društvene mreže,4,127,83
42761,45,muški,4,diplomska,3,TV,6,248,40
42762,37,muški,2,srednja,3,TV,4,104,0
42763,30,muški,4,diplomska,1,portal,5,103,0
42764,53,ženski,2,srednja,3,TV,6,306,16
42765,23,muški,3,viša,2,društvene mreže,6,212,0
42766,41,ženski,3,viša,1,portal,7,250,62
42767,44,muški,2,srednja,4,radio,5,63,0
42768,66,ženski,3,viša,3,TV,6,173,10
42769,47,ženski,3,viša,3,TV,5,326,18
42770,32,ženski,3,viša,1,portal,6,133,10
42771,69,ženski,2,srednja,1,portal,8,271,29
42772,40,muški,4,diplomska,3,TV,9,120,26
42773,32,muški,2,srednja,2,društvene mreže,8,103,0
42774,72,muški,2,srednja,3,TV,6,241,0
42775,80,muški,2,srednja,5,tisak,6,161,17
42776,33,ženski,2,srednja,1,portal,7,235,0
42777,41,ženski,2,srednja,1,portal,5,138,0
42778,45,muški,2,srednja,3,TV,5,138,22
42779,41,ženski,1,osnovna,2,društvene mreže,1,206,0
42780,30,ženski,3,viša,5,tisak,2,135,23
42781,70,ženski,4,diplomska,5,tisak,5,164,13
42782,28,ženski,4,diplomska,2,društvene mreže,4,236,18
42783,24,muški,2,srednja,4,radio,4,193,0
42784,25,ženski,2,srednja,1,portal,3,52,0
42785,58,ženski,2,srednja,4,radio,10,229,0
42786,31,ženski,3,viša,2,društvene mreže,4,197,0
42787,48,muški,1,osnovna,4,radio,2,184,0
42788,47,muški,2,srednja,3,TV,6,138,0
42789,54,ženski,1,osnovna,3,TV,6,239,0
42790,27,ženski,2,srednja,3,TV,4,159,0
42791,70,muški,2,srednja,3,TV,6,156,0
42792,80,muški,1,osnovna,3,TV,9,113,0
42793,49,ženski,2,srednja,3,TV,1,269,0
42794,47,ženski,1,osnovna,3,TV,8,191,0
42795,40,muški,2,srednja,5,tisak,7,188,0
42796,53,ženski,2,srednja,5,tisak,6,242,0
42797,49,ženski,2,srednja,2,društvene mreže,5,303,19
42798,42,muški,3,viša,2,društvene mreže,7,322,0
42799,66,muški,4,diplomska,1,portal,9,187,0
42800,21,ženski,3,viša,2,društvene mreže,3,88,0
42801,45,ženski,2,srednja,1,portal,2,144,0
42802,22,muški,2,srednja,1,portal,4,81,0
42803,27,muški,1,osnovna,2,društvene mreže,6,133,0
42804,61,muški,4,diplomska,5,tisak,4,178,12
42805,38,ženski,2,srednja,3,TV,2,141,0
42806,41,ženski,2,srednja,1,portal,7,154,0
42807,61,muški,2,srednja,5,tisak,2,175,0
42808,28,ženski,2,srednja,1,portal,6,207,38
42809,68,ženski,1,osnovna,4,radio,1,67,0
42810,32,muški,2,srednja,2,društvene mreže,2,268,0
42811,46,ženski,3,viša,1,portal,3,239,0
42812,80,ženski,4,diplomska,4,radio,6,167,0
42813,29,ženski,2,srednja,1,portal,4,88,25
42814,52,ženski,3,viša,2,društvene mreže,5,94,0
42815,73,ženski,1,osnovna,3,TV,4,163,0
42816,23,muški,2,srednja,2,društvene mreže,2,174,0
42817,24,muški,2,srednja,5,tisak,4,110,0
42818,26,ženski,1,osnovna,1,portal,5,155,0
42819,27,muški,2,srednja,1,portal,1,41,0
42820,40,muški,1,osnovna,3,TV,5,131,0
42821,56,ženski,2,srednja,1,portal,4,111,0
42822,31,ženski,3,viša,3,TV,5,140,0
42823,54,ženski,3,viša,1,portal,5,310,21
42824,37,ženski,4,diplomska,1,portal,4,73,47
42825,44,ženski,2,srednja,1,portal,6,204,0
42826,33,muški,3,viša,5,tisak,5,170,30
42827,37,ženski,2,srednja,2,društvene mreže,3,125,0
42828,32,ženski,3,viša,2,društvene mreže,5,139,5
42829,39,ženski,2,srednja,3,TV,8,131,0
42830,44,muški,3,viša,2,društvene mreže,3,182,0
42831,36,ženski,1,osnovna,2,društvene mreže,2,168,0
42832,45,ženski,2,srednja,3,TV,9,155,0
42833,35,ženski,2,srednja,2,društvene mreže,5,93,0
42834,28,ženski,1,osnovna,2,društvene mreže,2,189,0
42835,33,ženski,3,viša,4,radio,7,101,9
42836,45,ženski,4,diplomska,4,radio,6,237,0
42837,28,ženski,1,osnovna,1,portal,4,97,0
42838,30,muški,2,srednja,2,društvene mreže,5,105,0
42839,31,ženski,3,viša,1,portal,4,213,0
42840,25,ženski,2,srednja,4,radio,5,134,0
42841,47,muški,2,srednja,1,portal,5,311,0
42842,29,ženski,2,srednja,1,portal,4,193,0
42843,80,ženski,2,srednja,5,tisak,5,253,0
42844,36,ženski,1,osnovna,4,radio,8,142,0
42845,29,muški,4,diplomska,2,društvene mreže,5,144,0
42846,35,muški,1,osnovna,5,tisak,5,241,13
42847,26,ženski,2,srednja,3,TV,8,101,28
42848,26,ženski,2,srednja,2,društvene mreže,2,166,0
42849,28,ženski,3,viša,2,društvene mreže,5,120,0
42850,66,muški,3,viša,3,TV,8,190,0
42851,53,ženski,2,srednja,4,radio,7,339,49
42852,65,ženski,3,viša,5,tisak,6,249,13
42853,28,ženski,2,srednja,2,društvene mreže,3,184,0
42854,50,muški,2,srednja,3,TV,6,184,0
42855,72,muški,2,srednja,2,društvene mreže,2,216,0
42856,41,muški,3,viša,1,portal,4,82,0
42857,39,ženski,2,srednja,4,radio,6,123,23
42858,29,muški,2,srednja,2,društvene mreže,5,143,0
42859,22,ženski,2,srednja,2,društvene mreže,4,82,36
42860,80,muški,3,viša,5,tisak,8,144,23
42861,54,ženski,3,viša,3,TV,3,155,0
42862,44,ženski,2,srednja,1,portal,2,204,0
42863,67,ženski,4,diplomska,1,portal,6,254,0
42864,35,ženski,2,srednja,1,portal,6,165,0
42865,47,ženski,2,srednja,1,portal,5,103,20
42866,46,ženski,3,viša,3,TV,2,297,33
42867,42,muški,2,srednja,1,portal,3,189,0
42868,44,muški,4,diplomska,3,TV,5,123,24
42869,26,ženski,2,srednja,2,društvene mreže,6,229,0
42870,37,muški,1,osnovna,2,društvene mreže,5,247,0
42871,47,muški,2,srednja,1,portal,4,243,0
42872,45,muški,2,srednja,5,tisak,4,147,0
42873,63,ženski,1,osnovna,5,tisak,3,107,0
42874,74,muški,4,diplomska,3,TV,4,166,0
42875,76,muški,3,viša,5,tisak,6,236,0
42876,28,muški,2,srednja,2,društvene mreže,5,156,0
42877,50,ženski,3,viša,4,radio,5,264,0
42878,35,ženski,4,diplomska,4,radio,6,101,0
42879,79,muški,1,osnovna,5,tisak,7,155,0
42880,48,muški,2,srednja,2,društvene mreže,1,200,0
42881,31,muški,2,srednja,1,portal,5,100,0
42882,48,muški,2,srednja,1,portal,5,198,0
42883,43,ženski,3,viša,4,radio,7,123,0
42884,28,muški,3,viša,1,portal,4,62,21
42885,56,ženski,2,srednja,4,radio,3,166,0
42886,32,muški,1,osnovna,1,portal,5,254,26
42887,36,ženski,2,srednja,2,društvene mreže,3,331,0
42888,39,ženski,2,srednja,2,društvene mreže,7,228,0
42889,37,ženski,2,srednja,1,portal,4,217,0
42890,27,muški,1,osnovna,1,portal,6,105,10
42891,26,ženski,3,viša,2,društvene mreže,3,126,0
42892,68,ženski,2,srednja,3,TV,6,124,0
42893,35,muški,1,osnovna,3,TV,2,148,0
42894,41,muški,3,viša,1,portal,5,190,0
42895,33,muški,2,srednja,4,radio,9,115,0
42896,27,ženski,4,diplomska,2,društvene mreže,3,147,0
42897,80,muški,2,srednja,4,radio,5,148,14
42898,38,muški,2,srednja,1,portal,3,144,0
42899,34,muški,2,srednja,1,portal,7,143,21
42900,30,muški,1,osnovna,2,društvene mreže,2,190,17
42901,30,muški,2,srednja,2,društvene mreže,4,135,0
42902,25,muški,3,viša,1,portal,5,178,0
42903,25,muški,1,osnovna,1,portal,1,202,0
42904,27,muški,4,diplomska,2,društvene mreže,5,136,6
42905,30,ženski,2,srednja,5,tisak,4,148,0
42906,49,ženski,2,srednja,1,portal,2,250,0
42907,19,muški,1,osnovna,2,društvene mreže,1,98,0
42908,35,muški,2,srednja,2,društvene mreže,4,167,30
42909,80,muški,1,osnovna,3,TV,3,308,0
42910,43,ženski,2,srednja,3,TV,4,103,0
42911,33,ženski,3,viša,1,portal,4,63,0
42912,48,ženski,2,srednja,3,TV,4,173,0
42913,47,ženski,4,diplomska,2,društvene mreže,2,97,27
42914,34,ženski,1,osnovna,1,portal,3,104,0
42915,25,ženski,3,viša,4,radio,2,111,0
42916,27,muški,2,srednja,2,društvene mreže,2,207,0
42917,34,muški,4,diplomska,1,portal,2,160,0
42918,29,ženski,2,srednja,2,društvene mreže,4,143,0
42919,21,muški,2,srednja,2,društvene mreže,4,142,0
42920,74,ženski,3,viša,4,radio,8,239,14
42921,27,ženski,2,srednja,3,TV,4,158,0
42922,23,ženski,4,diplomska,1,portal,6,205,21
42923,52,muški,2,srednja,3,TV,5,141,0
42924,33,muški,2,srednja,4,radio,5,204,0
42925,31,ženski,2,srednja,1,portal,5,272,0
42926,71,muški,2,srednja,3,TV,6,156,0
42927,59,ženski,3,viša,5,tisak,4,116,0
42928,19,muški,3,viša,1,portal,7,104,25
42929,20,ženski,1,osnovna,5,tisak,6,72,15
42930,41,muški,1,osnovna,4,radio,4,166,20
42931,19,ženski,2,srednja,2,društvene mreže,4,170,0
42932,37,muški,2,srednja,3,TV,2,237,0
42933,39,muški,2,srednja,4,radio,7,171,0
42934,66,muški,2,srednja,4,radio,8,209,21
42935,56,muški,3,viša,3,TV,6,99,0
42936,48,ženski,2,srednja,1,portal,6,104,13
42937,46,ženski,1,osnovna,4,radio,3,67,0
42938,41,ženski,3,viša,3,TV,2,247,26
42939,41,ženski,4,diplomska,3,TV,6,211,0
42940,56,muški,2,srednja,2,društvene mreže,5,64,0
42941,34,ženski,2,srednja,2,društvene mreže,1,159,0
42942,31,muški,3,viša,5,tisak,3,57,0
42943,39,ženski,1,osnovna,3,TV,6,221,28
42944,35,ženski,1,osnovna,4,radio,4,176,0
42945,22,ženski,2,srednja,2,društvene mreže,6,172,44
42946,38,muški,1,osnovna,2,društvene mreže,6,161,19
42947,28,ženski,2,srednja,1,portal,6,201,0
42948,30,ženski,2,srednja,3,TV,5,143,0
42949,60,muški,4,diplomska,4,radio,6,105,0
42950,66,ženski,4,diplomska,4,radio,6,160,0
42951,27,ženski,2,srednja,3,TV,6,277,44
42952,44,ženski,2,srednja,1,portal,4,293,0
42953,22,muški,3,viša,2,društvene mreže,1,151,0
42954,40,ženski,2,srednja,1,portal,3,151,0
42955,62,ženski,2,srednja,4,radio,5,168,0
42956,33,ženski,2,srednja,2,društvene mreže,2,92,0
42957,21,muški,2,srednja,1,portal,4,214,0
42958,31,ženski,2,srednja,2,društvene mreže,2,105,22
42959,25,ženski,3,viša,2,društvene mreže,5,176,0
42960,73,ženski,3,viša,3,TV,7,300,0
42961,26,ženski,2,srednja,2,društvene mreže,6,242,0
42962,25,muški,2,srednja,2,društvene mreže,2,104,0
42963,31,ženski,2,srednja,2,društvene mreže,2,229,0
42964,26,ženski,2,srednja,1,portal,3,103,0
42965,70,ženski,3,viša,5,tisak,9,210,8
42966,48,muški,2,srednja,3,TV,4,309,35
42967,34,ženski,3,viša,4,radio,3,106,0
42968,27,ženski,2,srednja,3,TV,5,78,0
42969,29,ženski,2,srednja,2,društvene mreže,4,122,18
42970,33,muški,2,srednja,1,portal,5,109,0
42971,24,ženski,2,srednja,1,portal,4,261,0
42972,49,muški,2,srednja,1,portal,6,392,0
42973,44,ženski,2,srednja,1,portal,6,95,0
42974,38,ženski,2,srednja,4,radio,4,181,0
42975,42,ženski,2,srednja,1,portal,5,152,11
42976,21,muški,1,osnovna,4,radio,5,84,0
42977,33,muški,3,viša,3,TV,3,175,0
42978,26,muški,2,srednja,2,društvene mreže,1,152,0
42979,53,muški,4,diplomska,4,radio,4,253,0
42980,23,ženski,2,srednja,1,portal,3,179,29
42981,35,muški,3,viša,1,portal,3,214,5
42982,66,ženski,2,srednja,1,portal,4,173,0
42983,35,ženski,2,srednja,2,društvene mreže,3,125,0
42984,28,muški,3,viša,1,portal,7,181,0
42985,47,ženski,2,srednja,3,TV,4,192,0
42986,20,ženski,2,srednja,2,društvene mreže,3,156,0
42987,24,ženski,2,srednja,4,radio,5,77,0
42988,37,ženski,4,diplomska,4,radio,6,156,0
42989,41,muški,4,diplomska,4,radio,8,199,0
42990,38,muški,2,srednja,2,društvene mreže,4,142,0
42991,26,muški,2,srednja,2,društvene mreže,3,162,0
42992,28,ženski,2,srednja,1,portal,2,97,26
42993,33,ženski,2,srednja,2,društvene mreže,3,175,0
42994,22,muški,3,viša,1,portal,5,150,36
42995,42,ženski,2,srednja,2,društvene mreže,3,202,0
42996,42,ženski,2,srednja,1,portal,7,250,0
42997,39,muški,1,osnovna,2,društvene mreže,5,136,0
42998,51,ženski,2,srednja,3,TV,7,107,0
42999,25,ženski,4,diplomska,2,društvene mreže,2,127,0
43000,35,ženski,4,diplomska,1,portal,5,94,0
43001,32,muški,2,srednja,3,TV,7,267,22
43002,80,muški,2,srednja,4,radio,6,289,0
43003,34,muški,4,diplomska,4,radio,7,266,66
43004,33,ženski,3,viša,1,portal,4,186,0
43005,80,muški,1,osnovna,5,tisak,7,155,0
43006,56,muški,3,viša,4,radio,4,161,0
43007,23,ženski,1,osnovna,1,portal,3,336,0
43008,21,muški,3,viša,2,društvene mreže,5,111,0
43009,39,muški,2,srednja,1,portal,6,256,0
43010,70,ženski,2,srednja,3,TV,6,356,0
43011,46,ženski,2,srednja,4,radio,5,260,0
43012,20,ženski,2,srednja,1,portal,4,113,0
43013,37,ženski,2,srednja,2,društvene mreže,3,201,0
43014,57,ženski,2,srednja,4,radio,4,180,0
43015,71,ženski,1,osnovna,3,TV,5,119,0
43016,24,muški,4,diplomska,4,radio,5,220,19
43017,50,ženski,2,srednja,3,TV,3,196,0
43018,28,ženski,2,srednja,2,društvene mreže,1,114,0
43019,59,muški,3,viša,3,TV,7,87,0
43020,46,muški,2,srednja,1,portal,6,82,0
43021,27,ženski,3,viša,1,portal,4,69,0
43022,34,ženski,2,srednja,2,društvene mreže,7,160,0
43023,40,ženski,3,viša,1,portal,4,301,0
43024,44,muški,1,osnovna,1,portal,6,196,0
43025,61,muški,1,osnovna,5,tisak,6,158,0
43026,36,muški,1,osnovna,3,TV,5,114,0
43027,53,muški,3,viša,3,TV,2,291,0
43028,28,muški,1,osnovna,1,portal,1,185,0
43029,29,muški,3,viša,2,društvene mreže,4,167,0
43030,33,ženski,2,srednja,1,portal,3,152,0
43031,23,ženski,2,srednja,2,društvene mreže,3,149,52
43032,35,muški,3,viša,1,portal,8,139,16
43033,78,muški,2,srednja,4,radio,8,202,0
43034,36,ženski,2,srednja,2,društvene mreže,6,134,0
43035,24,muški,1,osnovna,2,društvene mreže,4,141,34
43036,34,muški,1,osnovna,2,društvene mreže,4,110,0
43037,25,ženski,3,viša,2,društvene mreže,2,115,0
43038,31,muški,1,osnovna,2,društvene mreže,4,254,0
43039,53,ženski,4,diplomska,3,TV,9,93,20
43040,30,muški,2,srednja,1,portal,4,180,0
43041,45,ženski,3,viša,3,TV,3,161,0
43042,61,muški,3,viša,1,portal,4,260,11
43043,38,muški,4,diplomska,1,portal,3,137,13
43044,50,ženski,1,osnovna,1,portal,6,181,0
43045,24,muški,3,viša,2,društvene mreže,6,95,0
43046,80,muški,3,viša,5,tisak,8,193,50
43047,26,ženski,2,srednja,1,portal,3,61,0
43048,24,ženski,2,srednja,2,društvene mreže,2,86,0
43049,25,muški,2,srednja,1,portal,5,152,79
43050,53,muški,1,osnovna,4,radio,4,247,0
43051,43,muški,1,osnovna,3,TV,6,171,161
43052,31,muški,2,srednja,1,portal,7,141,23
43053,51,ženski,4,diplomska,3,TV,5,186,26
43054,26,muški,1,osnovna,1,portal,3,127,10
43055,29,muški,1,osnovna,4,radio,5,144,0
43056,51,ženski,2,srednja,2,društvene mreže,6,150,0
43057,51,muški,2,srednja,1,portal,6,183,0
43058,27,muški,1,osnovna,1,portal,6,189,0
43059,35,ženski,2,srednja,2,društvene mreže,4,257,0
43060,18,ženski,1,osnovna,1,portal,7,143,0
43061,27,ženski,3,viša,2,društvene mreže,4,106,0
43062,29,ženski,3,viša,1,portal,2,278,31
43063,63,muški,2,srednja,3,TV,5,258,32
43064,80,ženski,3,viša,5,tisak,5,322,15
43065,50,muški,3,viša,5,tisak,6,192,17
43066,21,ženski,3,viša,2,društvene mreže,4,118,0
43067,25,ženski,3,viša,2,društvene mreže,5,123,0
43068,34,ženski,1,osnovna,4,radio,9,168,0
43069,52,muški,2,srednja,3,TV,5,189,13
43070,29,muški,2,srednja,1,portal,7,137,18
43071,45,ženski,2,srednja,1,portal,6,157,0
43072,36,muški,4,diplomska,2,društvene mreže,4,207,0
43073,46,ženski,2,srednja,5,tisak,5,216,0
43074,27,ženski,4,diplomska,5,tisak,6,318,19
43075,54,ženski,1,osnovna,4,radio,3,232,0
43076,30,muški,2,srednja,1,portal,7,160,0
43077,52,muški,4,diplomska,1,portal,4,216,0
43078,33,muški,2,srednja,4,radio,5,117,0
43079,39,muški,2,srednja,1,portal,6,221,0
43080,26,muški,1,osnovna,1,portal,6,166,0
43081,37,muški,1,osnovna,2,društvene mreže,3,177,0
43082,80,ženski,2,srednja,3,TV,6,350,0
43083,43,muški,4,diplomska,1,portal,6,129,7
43084,30,ženski,4,diplomska,1,portal,4,135,0
43085,65,muški,2,srednja,1,portal,9,150,44
43086,51,ženski,3,viša,5,tisak,7,99,0
43087,27,muški,2,srednja,2,društvene mreže,4,208,0
43088,76,muški,3,viša,4,radio,9,97,0
43089,42,muški,2,srednja,1,portal,3,151,0
43090,35,muški,1,osnovna,5,tisak,8,232,0
43091,30,muški,3,viša,1,portal,2,88,0
43092,57,ženski,3,viša,3,TV,3,185,0
43093,28,ženski,2,srednja,4,radio,3,279,0
43094,26,muški,2,srednja,2,društvene mreže,8,129,0
43095,37,ženski,2,srednja,2,društvene mreže,1,183,0
43096,36,ženski,2,srednja,1,portal,4,134,0
43097,23,muški,4,diplomska,5,tisak,4,164,20
43098,80,ženski,3,viša,3,TV,7,283,0
43099,38,muški,1,osnovna,3,TV,4,233,0
43100,35,ženski,2,srednja,2,društvene mreže,4,115,0
43101,44,ženski,2,srednja,5,tisak,8,141,31
43102,40,muški,4,diplomska,2,društvene mreže,2,86,0
43103,38,muški,3,viša,1,portal,2,62,0
43104,75,ženski,3,viša,3,TV,4,212,11
43105,48,ženski,1,osnovna,3,TV,7,142,0
43106,23,ženski,2,srednja,2,društvene mreže,5,200,0
43107,38,ženski,2,srednja,2,društvene mreže,2,232,0
43108,32,muški,3,viša,2,društvene mreže,7,100,0
43109,80,ženski,2,srednja,5,tisak,9,230,32
43110,35,ženski,2,srednja,1,portal,7,155,0
43111,40,muški,2,srednja,3,TV,6,295,0
43112,55,ženski,1,osnovna,4,radio,6,465,0
43113,27,ženski,4,diplomska,3,TV,3,301,17
43114,32,ženski,2,srednja,2,društvene mreže,2,163,0
43115,39,ženski,4,diplomska,2,društvene mreže,5,109,24
43116,22,ženski,3,viša,1,portal,1,52,0
43117,50,ženski,2,srednja,2,društvene mreže,2,139,0
43118,24,ženski,1,osnovna,3,TV,7,177,0
43119,38,muški,3,viša,3,TV,3,186,41
43120,62,muški,3,viša,4,radio,7,138,29
43121,40,muški,2,srednja,2,društvene mreže,6,83,6
43122,34,ženski,2,srednja,4,radio,4,211,0
43123,66,ženski,2,srednja,3,TV,5,203,0
43124,37,ženski,3,viša,1,portal,5,141,12
43125,35,muški,2,srednja,3,TV,3,148,0
43126,53,ženski,1,osnovna,1,portal,2,174,0
43127,35,ženski,2,srednja,5,tisak,8,163,0
43128,20,muški,4,diplomska,2,društvene mreže,5,123,0
43129,26,muški,4,diplomska,2,društvene mreže,8,89,0
43130,48,muški,2,srednja,3,TV,4,137,0
43131,56,muški,3,viša,1,portal,6,299,31
43132,32,ženski,1,osnovna,1,portal,3,240,0
43133,22,ženski,3,viša,4,radio,3,75,0
43134,80,muški,2,srednja,2,društvene mreže,3,250,0
43135,37,ženski,2,srednja,3,TV,5,96,0
43136,31,ženski,1,osnovna,1,portal,1,187,0
43137,33,muški,3,viša,4,radio,6,228,15
43138,34,ženski,1,osnovna,5,tisak,7,102,0
43139,52,ženski,2,srednja,3,TV,8,154,0
43140,41,muški,3,viša,2,društvene mreže,4,69,0
43141,60,muški,2,srednja,1,portal,8,163,0
43142,39,muški,3,viša,3,TV,4,226,0
43143,22,ženski,4,diplomska,2,društvene mreže,3,89,0
43144,22,ženski,1,osnovna,4,radio,4,103,0
43145,26,ženski,1,osnovna,1,portal,7,126,0
43146,37,muški,4,diplomska,2,društvene mreže,3,157,0
43147,39,muški,2,srednja,4,radio,4,163,16
43148,46,ženski,2,srednja,3,TV,5,217,0
43149,30,ženski,3,viša,1,portal,6,116,0
43150,52,muški,2,srednja,2,društvene mreže,5,220,0
43151,80,muški,1,osnovna,4,radio,8,203,0
43152,44,ženski,2,srednja,3,TV,5,153,0
43153,22,ženski,4,diplomska,2,društvene mreže,5,120,0
43154,78,muški,1,osnovna,3,TV,8,180,0
43155,35,muški,2,srednja,2,društvene mreže,3,174,0
43156,20,muški,4,diplomska,2,društvene mreže,5,91,0
43157,35,ženski,2,srednja,4,radio,6,235,0
43158,42,ženski,3,viša,5,tisak,7,114,0
43159,65,muški,3,viša,3,TV,4,150,25
43160,65,muški,2,srednja,1,portal,6,166,0
43161,24,ženski,2,srednja,1,portal,1,144,0
